state_name,state_id,district_name,lg_dt_code,medium,micro,small,total
RAJASTHAN,8,Khairthal-Tijara,770,2,9292,17,9311
RAJASTHAN,8,PALI,111,33,81650,653,82336
RAJASTHAN,8,SIKAR,114,19,124454,609,125082
SIKKIM,11,Gangtok,225,10,9248,114,9372
"TAMIL NADU",33,ERODE,573,98,136636,1541,138275
"TAMIL NADU",33,KARUR,576,25,50626,452,51103
"TAMIL NADU",33,MADURAI,578,83,175184,1478,176745
"TAMIL NADU",33,SALEM,584,112,218644,1836,220592
"TAMIL NADU",33,THENI,588,26,65740,435,66201
"TAMIL NADU",33,TIRUPPUR,634,197,196221,3398,199816
"TAMIL NADU",33,TIRUVANNAMALAI,593,25,97067,417,97509
TELANGANA,36,"JAYASHANKAR BHUPALAPALLY",687,2,12456,47,12505
TELANGANA,36,MAHABUBNAGAR,512,18,49220,295,49533
TELANGANA,36,WANAPARTHY,693,1,21491,89,21581
TRIPURA,16,KHOWAI,652,1,9711,24,9736
TRIPURA,16,"WEST TRIPURA",272,32,33871,398,34301
"UTTAR PRADESH",9,AGRA,118,144,180143,1864,182151
"UTTAR PRADESH",9,ALIGARH,119,53,108335,872,109260
"UTTAR PRADESH",9,AMROHA,154,25,37813,290,38128
"UTTAR PRADESH",9,AYODHYA,140,11,54852,331,55194
"UTTAR PRADESH",9,BALLIA,126,11,48344,228,48583
"UTTAR PRADESH",9,BASTI,131,14,44187,260,44461
"UTTAR PRADESH",9,BIJNOR,132,14,63538,375,63927
"UTTAR PRADESH",9,BULANDSHAHAR,134,35,80480,672,81187
"UTTAR PRADESH",9,FIROZABAD,143,25,63535,319,63879
"UTTAR PRADESH",9,GHAZIABAD,145,286,218626,3406,222318
"UTTAR PRADESH",9,JALAUN,151,3,29086,191,29280
"UTTAR PRADESH",9,JAUNPUR,152,12,85792,337,86141
"UTTAR PRADESH",9,JHANSI,153,23,63788,601,64412
"UTTAR PRADESH",9,KANNAUJ,155,3,27934,162,28099
"UTTAR PRADESH",9,KAUSHAMBI,158,1,23324,98,23423
"UTTAR PRADESH",9,PRATAPGARH,174,7,51930,209,52146
"UTTAR PRADESH",9,PRAYAGRAJ,120,60,134770,1033,135863
"UTTAR PRADESH",9,RAMPUR,176,31,54367,395,54793
"UTTAR PRADESH",9,SHRAVASTI,181,1,13664,45,13710
UTTARAKHAND,5,NAINITAL,51,16,44648,471,45135
UTTARAKHAND,5,"RUDRA PRAYAG",54,0,6972,14,6986
UTTARAKHAND,5,UTTARKASHI,57,1,9749,18,9768
"WEST BENGAL",19,BANKURA,305,13,52383,330,52726
"ANDAMAN AND NICOBAR ISLANDS",35,"SOUTH ANDAMANS",602,4,14848,152,15004
CHANDIGARH,4,CHANDIGARH,44,132,61164,1267,62563
"JAMMU AND KASHMIR",1,BUDGAM,2,2,49266,109,49377
"JAMMU AND KASHMIR",1,DODA,4,2,15711,26,15739
"JAMMU AND KASHMIR",1,POONCH,10,0,12269,33,12302
"JAMMU AND KASHMIR",1,SRINAGAR,13,35,89336,617,89988
LAKSHADWEEP,31,"LAKSHADWEEP DISTRICT",553,0,1539,0,1539
"THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU",38,"DADRA AND NAGAR HAVELI",465,79,18205,522,18806
"ANDHRA PRADESH",28,"Alluri Sitharama Raju",745,1,8823,7,8831
"ANDHRA PRADESH",28,Anakapalli,744,6,40787,109,40902
"ANDHRA PRADESH",28,Annamayya,753,3,60921,128,61052
"ANDHRA PRADESH",28,Eluru,748,10,62806,244,63060
"ANDHRA PRADESH",28,KURNOOL,511,41,112956,789,113786
"ANDHRA PRADESH",28,Palnadu,751,3,59768,194,59965
"ANDHRA PRADESH",28,"Sri Sathya Sai",754,5,55643,103,55751
"ANDHRA PRADESH",28,SRIKAKULAM,519,17,63864,408,64289
"ANDHRA PRADESH",28,VISAKHAPATNAM,520,152,123862,1849,125863
"ARUNACHAL PRADESH",12,SIANG,679,1,312,1,314
"ARUNACHAL PRADESH",12,"UPPER SUBANSIRI",241,0,829,5,834
ASSAM,18,CACHAR,282,19,69203,316,69538
ASSAM,18,DARRANG,283,4,38959,172,39135
ASSAM,18,GOLAGHAT,288,3,35799,157,35959
ASSAM,18,HAILAKANDI,289,3,19924,52,19979
ASSAM,18,KAMRUP,291,31,64612,409,65052
ASSAM,18,LAKHIMPUR,295,10,49181,156,49347
ASSAM,18,SONITPUR,301,12,39180,214,39406
BIHAR,10,BEGUSARAI,191,23,59924,357,60304
BIHAR,10,BUXAR,194,6,25938,189,26133
BIHAR,10,GOPALGANJ,197,11,40962,182,41155
BIHAR,10,NAWADA,210,3,34823,160,34986
BIHAR,10,SUPAUL,223,7,45234,199,45440
CHHATTISGARH,22,BALRAMPUR,649,0,9398,38,9436
CHHATTISGARH,22,DHAMTARI,377,6,20969,239,21214
CHHATTISGARH,22,KORBA,383,32,32517,354,32903
CHHATTISGARH,22,NARAYANPUR,637,0,2402,11,2413
CHHATTISGARH,22,SAKTI,762,0,7933,20,7953
GUJARAT,24,JUNAGADH,448,34,54409,796,55239
GUJARAT,24,KACHCHH,449,198,110536,2532,113266
GUJARAT,24,RAJKOT,457,465,272019,5114,277598
GUJARAT,24,VADODARA,461,278,217344,3208,220830
GUJARAT,24,VALSAD,462,141,85683,1617,87441
HARYANA,6,FARIDABAD,60,271,143825,3275,147371
HARYANA,6,KAITHAL,66,34,57938,574,58546
HARYANA,6,NUH,604,6,34648,261,34915
"HIMACHAL PRADESH",2,CHAMBA,16,2,12159,44,12205
"HIMACHAL PRADESH",2,HAMIRPUR,17,2,15692,99,15793
"HIMACHAL PRADESH",2,"LAHUL AND SPITI",21,0,1167,2,1169
JHARKHAND,20,DHANBAD,325,37,80527,732,81296
JHARKHAND,20,DUMKA,326,3,20116,124,20243
JHARKHAND,20,GODDA,330,2,20125,76,20203
JHARKHAND,20,"GUMLA ",331,1,12092,55,12148
JHARKHAND,20,JAMTARA,333,2,11211,29,11242
KARNATAKA,29,DAVANGERE,535,23,66347,570,66940
KARNATAKA,29,GADAG,537,2,33847,231,34080
KARNATAKA,29,KODAGU,541,23,20947,246,21216
KARNATAKA,29,RAICHUR,546,37,47055,718,47810
KARNATAKA,29,TUMAKURU,548,30,98850,870,99750
KARNATAKA,29,YADGIR,635,14,27523,224,27761
"MADHYA PRADESH",23,BARWANI,393,15,31143,228,31386
"MADHYA PRADESH",23,BHIND,395,6,28014,131,28151
"MADHYA PRADESH",23,DINDORI,404,0,10346,36,10382
"MADHYA PRADESH",23,HOSHANGABAD,409,34,36794,309,37137
"MADHYA PRADESH",23,MANDSAUR,416,10,66458,398,66866
"MADHYA PRADESH",23,RAJGARH,422,17,66697,377,67091
"MADHYA PRADESH",23,SEHORE,427,9,51783,331,52123
"MADHYA PRADESH",23,SHIVPURI,432,3,35276,270,35549
"MADHYA PRADESH",23,SIDHI,433,1,18523,81,18605
MAHARASHTRA,27,AMRAVATI,468,44,130895,828,131767
MAHARASHTRA,27,AURANGABAD,469,191,280164,2068,282423
MAHARASHTRA,27,DHULE,474,36,71095,523,71654
MAHARASHTRA,27,GONDIA,476,11,56533,491,57035
MAHARASHTRA,27,JALNA,479,59,102730,555,103344
MAHARASHTRA,27,NAGPUR,484,351,319345,3796,323492
MAHARASHTRA,27,OSMANABAD,488,11,85545,285,85841
MAHARASHTRA,27,YAVATMAL,500,39,91362,542,91943
MANIPUR,14,BISHNUPUR,252,1,14858,25,14884
MANIPUR,14,PHERZAWL,715,0,200,0,200
MANIPUR,14,TAMENGLONG,258,1,1714,8,1723
MEGHALAYA,17,"EASTERN WEST KHASI HILLS",740,0,1051,1,1052
MEGHALAYA,17,"SOUTH GARO HILLS",277,0,2456,9,2465
MEGHALAYA,17,"WEST GARO HILLS",278,1,10216,54,10271
MIZORAM,15,CHAMPHAI,262,0,2639,12,2651
MIZORAM,15,SERCHHIP,268,1,2482,5,2488
NAGALAND,13,KIPHRIE,614,0,1412,1,1413
NAGALAND,13,KOHIMA,245,3,7421,28,7452
NAGALAND,13,Meluri,788,0,81,0,81
NAGALAND,13,MOKOKCHUNG,246,1,3449,8,3458
NAGALAND,13,MON,247,0,3193,5,3198
NAGALAND,13,Noklak,736,0,603,0,603
NAGALAND,13,PHEK,248,0,2420,1,2421
NAGALAND,13,Tseminyu,757,0,575,0,575
NAGALAND,13,TUENSANG,249,0,2065,0,2065
NAGALAND,13,ZUNHEBOTO,251,0,2093,3,2096
ODISHA,21,BARGARH,347,13,49122,254,49389
ODISHA,21,DEOGARH,351,1,8810,20,8831
ODISHA,21,JAGATSINGHPUR,355,4,40447,192,40643
ODISHA,21,JAJAPUR,356,18,56466,468,56952
ODISHA,21,NABARANGPUR,366,8,18809,143,18960
ODISHA,21,NUAPADA,368,0,15475,72,15547
PUNJAB,3,AMRITSAR,27,78,134383,1246,135707
PUNJAB,3,FIROZEPUR,31,12,47306,237,47555
PUNJAB,3,MALERKOTLA,737,3,15831,43,15877
PUNJAB,3,RUPNAGAR,42,10,31469,180,31659
PUNJAB,3,SANGRUR,43,26,67659,632,68317
PUNJAB,3,"SAS NAGAR",608,125,120481,1334,121940
PUNJAB,3,"SHAHID BHAGAT SINGH NAGAR",40,5,31910,111,32026
RAJASTHAN,8,AJMER,86,73,150937,1371,152381
RAJASTHAN,8,Balotra,775,3,9763,63,9829
RAJASTHAN,8,Beawar,774,4,12818,39,12861
RAJASTHAN,8,BIKANER,93,73,121722,1385,123180
RAJASTHAN,8,Deeg,767,0,7356,10,7366
RAJASTHAN,8,Dudu,102,0,1249,4,1253
RAJASTHAN,8,GANGANAGAR,100,66,107050,824,107940
RAJASTHAN,8,"Jodhpur Gramin",107,2,6163,20,6185
RAJASTHAN,8,KARAULI,108,2,26963,120,27085
RAJASTHAN,8,TONK,116,13,50385,387,50785
SIKKIM,11,Namchi,227,3,4758,31,4792
"TAMIL NADU",33,Chengalpattu,730,16,105679,442,106137
"TAMIL NADU",33,KANNIYAKUMARI,575,26,106755,602,107383
"TAMIL NADU",33,Mayiladuthurai,735,3,34234,84,34321
"TAMIL NADU",33,PERAMBALUR,581,7,21927,162,22096
"TAMIL NADU",33,THIRUVARUR,590,5,53679,192,53876
"TAMIL NADU",33,TIRUCHIRAPPALLI,591,45,135295,947,136287
TELANGANA,36,HYDERABAD,507,1021,305857,7885,314763
TELANGANA,36,JANGOAN,689,1,20090,94,20185
TELANGANA,36,"KOMARAM BHEEM ASIFABAD",699,2,14594,49,14645
TELANGANA,36,MEDAK,513,18,32145,274,32437
TELANGANA,36,NALGONDA,514,36,86092,506,86634
TELANGANA,36,"YADADRI BHUVANAGIRI",697,8,38636,179,38823
TRIPURA,16,UNAKOTI,655,0,9951,36,9987
"UTTAR PRADESH",9,AZAMGARH,123,7,103625,334,103966
"UTTAR PRADESH",9,FARRUKHABAD,141,1,31318,167,31486
"UTTAR PRADESH",9,MAHARAJGANJ,164,12,43939,209,44160
"UTTAR PRADESH",9,MAINPURI,166,4,37618,237,37859
"UTTAR PRADESH",9,MIRZAPUR,170,14,48320,289,48623
"UTTAR PRADESH",9,"RAE BARELI",175,10,57583,290,57883
"UTTAR PRADESH",9,SAMBHAL,659,99,38805,488,39392
"UTTAR PRADESH",9,SHAMLI,660,8,37249,165,37422
"UTTAR PRADESH",9,UNNAO,186,14,45494,252,45760
UTTARAKHAND,5,DEHRADUN,49,64,123688,1058,124810
UTTARAKHAND,5,"TEHRI GARHWAL",55,6,14473,71,14550
UTTARAKHAND,5,"UDHAM SINGH NAGAR",56,80,87688,1220,88988
"WEST BENGAL",19,HOOGHLY,312,43,118845,975,119863
"WEST BENGAL",19,"NORTH 24 PRAGANAS",303,129,254379,2102,256610
"WEST BENGAL",19,"PASCHIM BARDHAMAN",704,73,73705,919,74697
"WEST BENGAL",19,PURULIA,321,7,35871,231,36109
"WEST BENGAL",19,"UTTAR DINAJPUR",311,15,61489,572,62076
"ANDAMAN AND NICOBAR ISLANDS",35,NIKOBARS,603,0,676,2,678
DELHI,7,"NEW DELHI",79,309,72915,2401,75625
DELHI,7,NORTH,80,221,68550,2808,71579
DELHI,7,WEST,85,253,147633,3202,151088
"JAMMU AND KASHMIR",1,SAMBA,624,23,15704,193,15920
"THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU",38,DAMAN,463,55,8326,371,8752
"ANDHRA PRADESH",28,Bapatla,750,5,42796,134,42935
"ANDHRA PRADESH",28,"EAST GODAVARI",505,97,107713,1444,109254
"ANDHRA PRADESH",28,Konaseema,747,10,48797,142,48949
"ANDHRA PRADESH",28,Nandyal,755,6,62182,188,62376
"ANDHRA PRADESH",28,"Parvathipuram Manyam",743,0,13877,43,13920
"ANDHRA PRADESH",28,Tirupati,752,18,79491,241,79750
"ANDHRA PRADESH",28,VIZIANAGARAM,521,19,57210,362,57591
"ARUNACHAL PRADESH",12,ANJAW,628,0,231,2,233
"ARUNACHAL PRADESH",12,Bichom,787,0,22,0,22
"ARUNACHAL PRADESH",12,CHANGLANG,229,0,1679,15,1694
"ARUNACHAL PRADESH",12,LOHIT,234,1,1293,9,1303
"ARUNACHAL PRADESH",12,"SHI YOMI",725,0,136,0,136
"ARUNACHAL PRADESH",12,"WEST SIANG",243,0,1098,19,1117
ASSAM,18,BONGAIGAON,281,7,24563,138,24708
ASSAM,18,DIBRUGARH,286,8,44908,322,45238
ASSAM,18,GOALPARA,287,5,28901,139,29045
ASSAM,18,JORHAT,290,17,32566,277,32860
ASSAM,18,NALBARI,298,8,37060,96,37164
ASSAM,18,SIVASAGAR,300,6,28831,163,29000
ASSAM,18,TAMULPUR,756,0,5355,8,5363
BIHAR,10,AURANGABAD,189,5,42199,266,42470
BIHAR,10,BANKA,190,1,32677,101,32779
BIHAR,10,KISHANGANJ,203,7,27011,149,27167
BIHAR,10,MADHUBANI,206,7,68368,251,68626
BIHAR,10,MUNGER,207,2,25483,70,25555
BIHAR,10,"PASHCHIM  CHAMPARAN",211,5,63289,275,63569
BIHAR,10,SAHARSA,216,8,34876,170,35054
CHHATTISGARH,22,BEMETARA,650,3,15763,79,15845
CHHATTISGARH,22,DANTEWADA,376,0,5146,33,5179
CHHATTISGARH,22,GARIABAND,645,2,13093,41,13136
CHHATTISGARH,22,"Gaurella Pendra Marwahi",734,0,5162,27,5189
CHHATTISGARH,22,KONDAGAON,643,2,10821,64,10887
CHHATTISGARH,22,MAHASAMUND,385,2,25233,187,25422
CHHATTISGARH,22,"MOHLA MANPUR AMBAGARH CHOUKI",761,0,2958,1,2959
CHHATTISGARH,22,SUKMA,642,0,2485,17,2502
GOA,30,"NORTH GOA",551,53,52924,659,53636
GUJARAT,24,ARVALLI,672,3,21650,206,21859
GUJARAT,24,"BANAS KANTHA",441,57,78107,1069,79233
GUJARAT,24,DOHAD,445,11,35193,258,35462
GUJARAT,24,GANDHINAGAR,446,101,67749,1218,69068
GUJARAT,24,KHEDA,450,26,54798,453,55277
GUJARAT,24,MAHISAGAR,669,1,13717,55,13773
GUJARAT,24,NAVSARI,453,23,42962,461,43446
HARYANA,6,GURUGRAM,62,565,173397,4691,178653
HARYANA,6,JHAJJAR,64,37,36117,881,37035
HARYANA,6,PALWAL,619,24,36998,404,37426
HARYANA,6,YAMUNANAGAR,76,29,67444,874,68347
"HIMACHAL PRADESH",2,KANGRA,18,15,43641,362,44018
"HIMACHAL PRADESH",2,KULLU,20,3,25489,99,25591
JHARKHAND,20,"BOKARO ",322,26,60656,409,61091
JHARKHAND,20,DEOGHAR,324,15,35563,206,35784
JHARKHAND,20,"HAZARIBAG ",332,14,54990,271,55275
JHARKHAND,20,"KHUNTI ",606,0,7348,29,7377
JHARKHAND,20,"KODERMA ",334,11,22180,103,22294
JHARKHAND,20,PALAMU,338,7,29667,184,29858
JHARKHAND,20,"RANCHI ",339,98,126113,1389,127600
KARNATAKA,29,BELAGAVI,527,64,174743,1146,175953
KARNATAKA,29,CHIKKAMAGALURU,532,18,39764,382,40164
KARNATAKA,29,"DAKSHIN KANNAD",534,80,97425,1216,98721
KARNATAKA,29,DHARWAD,536,72,92223,947,93242
KARNATAKA,29,KOPPAL,543,10,36458,486,36954
KARNATAKA,29,MANDYA,544,7,59199,419,59625
KARNATAKA,29,RAMANAGARA,631,20,45460,339,45819
KARNATAKA,29,UDUPI,549,48,57644,608,58300
KARNATAKA,29,VIJAYAPURA,530,37,64834,578,65449
KERALA,32,IDUKKI,556,19,36622,407,37048
KERALA,32,MALAPPURAM,562,44,98319,1100,99463
"MADHYA PRADESH",23,BALAGHAT,392,5,41181,218,41404
"MADHYA PRADESH",23,DAMOH,400,5,24134,144,24283
"MADHYA PRADESH",23,DATIA,401,1,18891,126,19018
"MADHYA PRADESH",23,DEWAS,402,26,65954,390,66370
"MADHYA PRADESH",23,GUNA,406,11,47031,267,47309
"MADHYA PRADESH",23,GWALIOR,407,66,102896,1037,103999
"MADHYA PRADESH",23,HARDA,408,5,17528,144,17677
"MADHYA PRADESH",23,Maihar,784,1,3044,13,3058
"MADHYA PRADESH",23,MAUGANJ,766,0,2802,2,2804
"MADHYA PRADESH",23,NEEMUCH,419,16,35979,302,36297
"MADHYA PRADESH",23,Pandhurna,785,0,3158,6,3164
"MADHYA PRADESH",23,RATLAM,423,21,64472,533,65026
"MADHYA PRADESH",23,SATNA,426,22,45191,382,45595
"MADHYA PRADESH",23,SHAHDOL,429,1,22489,127,22617
"MADHYA PRADESH",23,TIKAMGARH,434,7,19019,138,19164
MAHARASHTRA,27,BEED,470,42,117251,588,117881
MAHARASHTRA,27,BULDHANA,472,38,114699,612,115349
MAHARASHTRA,27,JALGAON,478,111,185476,1268,186855
MAHARASHTRA,27,KOLHAPUR,480,169,280161,2439,282769
MAHARASHTRA,27,"MUMBAI SUBURBAN",483,1070,505445,8857,515372
MAHARASHTRA,27,NASHIK,487,195,372509,3631,376335
MAHARASHTRA,27,RAIGAD,491,121,242178,1723,244022
MAHARASHTRA,27,SATARA,494,66,182319,958,183343
MAHARASHTRA,27,SINDHUDURG,495,3,56373,127,56503
MAHARASHTRA,27,WASHIM,499,16,44997,252,45265
MANIPUR,14,KAMJONG,717,0,724,0,724
MANIPUR,14,THOUBAL,259,1,15221,35,15257
MEGHALAYA,17,"NORTH GARO HILLS",656,1,2310,6,2317
MIZORAM,15,MAMIT,266,0,1386,4,1390
ODISHA,21,BALANGIR,345,15,42918,278,43211
ODISHA,21,CUTTACK,350,67,112688,1064,113819
ODISHA,21,GANJAM,354,16,107517,678,108211
ODISHA,21,KENDUJHAR,361,54,49275,450,49779
ODISHA,21,KHORDHA,362,178,150004,1940,152122
ODISHA,21,KORAPUT,363,4,33731,219,33954
PUNJAB,3,BATHINDA,28,41,72996,684,73721
PUNJAB,3,FAZILKA,651,28,43003,310,43341
PUNJAB,3,HOSHIARPUR,33,12,68190,377,68579
PUNJAB,3,JALANDHAR,34,100,152884,1531,154515
PUNJAB,3,PATHANKOT,662,8,25535,209,25752
PUNJAB,3,PATIALA,41,70,122729,923,123722
PUNJAB,3,"SRI MUKTSAR SAHIB",39,15,39486,290,39791
PUNJAB,3,"TARN TARAN",609,6,37849,122,37977
RAJASTHAN,8,ALWAR,87,155,141084,1669,142908
RAJASTHAN,8,BHARATPUR,91,23,55465,473,55961
RAJASTHAN,8,BHILWARA,92,87,133408,1176,134671
RAJASTHAN,8,CHURU,96,11,78200,329,78540
RAJASTHAN,8,DAUSA,97,10,55075,256,55341
RAJASTHAN,8,"Didwana Kuchaman",768,2,18071,18,18091
RAJASTHAN,8,JODHPUR,107,117,188982,2356,191455
RAJASTHAN,8,PRATAPGARH,629,1,24808,110,24919
RAJASTHAN,8,Sanchor,104,0,2004,7,2011
RAJASTHAN,8,UDAIPUR,117,79,124678,1192,125949
SIKKIM,11,Mangan,226,0,1233,5,1238
SIKKIM,11,Pakyong,741,0,2246,7,2253
SIKKIM,11,Soreng,742,0,1516,1,1517
"TAMIL NADU",33,CHENNAI,568,901,436320,9285,446506
"TAMIL NADU",33,Kallakurichi,729,8,39685,141,39834
"TAMIL NADU",33,KRISHNAGIRI,577,54,116575,1055,117684
"TAMIL NADU",33,RAMANATHAPURAM,583,9,56332,223,56564
"TAMIL NADU",33,SIVAGANGA,585,13,57801,267,58081
"TAMIL NADU",33,Tenkasi,733,2,52409,192,52603
"TAMIL NADU",33,TIRUNELVELI,592,24,95901,628,96553
TELANGANA,36,"JOGULAMBA GADWAL",695,1,18531,97,18629
TELANGANA,36,KARIMNAGAR,508,18,68667,473,69158
TELANGANA,36,MAHABUBABAD,688,4,25864,114,25982
TRIPURA,16,GOMATI,654,2,14256,56,14314
TRIPURA,16,"NORTH TRIPURA",270,1,15588,55,15644
TRIPURA,16,"SOUTH TRIPURA",271,5,12097,50,12152
"UTTAR PRADESH",9,AURAIYA,122,2,24485,134,24621
"UTTAR PRADESH",9,BAHRAICH,125,21,45190,335,45546
"UTTAR PRADESH",9,BALRAMPUR,127,1,22452,118,22571
"UTTAR PRADESH",9,BARABANKI,129,24,53956,433,54413
"UTTAR PRADESH",9,"GAUTAM BUDDHA NAGAR",144,461,200859,4021,205341
"UTTAR PRADESH",9,GORAKHAPUR,148,61,112465,1128,113654
"UTTAR PRADESH",9,KUSHINAGAR,160,11,53508,287,53806
"UTTAR PRADESH",9,MAU,168,3,58000,155,58158
"UTTAR PRADESH",9,MEERUT,169,86,154348,1362,155796
"UTTAR PRADESH",9,SHAHJAHANPUR,180,27,51533,453,52013
