state_name,state_id,district_name,lg_dt_code,medium,micro,small,total
"UTTAR PRADESH",9,AGRA,118,94,120393,1137,121624
"UTTAR PRADESH",9,AMETHI,640,3,25848,126,25977
"UTTAR PRADESH",9,AYODHYA,140,6,43485,277,43768
"UTTAR PRADESH",9,BAHRAICH,125,6,36098,249,36353
"UTTAR PRADESH",9,BANDA,128,2,17524,120,17646
"UTTAR PRADESH",9,BARABANKI,129,9,40100,303,40412
"UTTAR PRADESH",9,BAREILLY,130,41,87757,594,88392
"UTTAR PRADESH",9,CHITRAKOOT,136,9,11252,84,11345
"UTTAR PRADESH",9,FATEHPUR,142,3,27968,176,28147
"UTTAR PRADESH",9,"KANPUR NAGAR",157,104,123868,1631,125603
"UTTAR PRADESH",9,KUSHINAGAR,160,9,42887,258,43154
"UTTAR PRADESH",9,MAHARAJGANJ,164,4,35571,179,35754
"UTTAR PRADESH",9,MIRZAPUR,170,9,33911,193,34113
"UTTAR PRADESH",9,PRATAPGARH,174,6,40649,182,40837
"UTTAR PRADESH",9,SAHARANPUR,177,10,83752,462,84224
"UTTAR PRADESH",9,SHRAVASTI,181,0,10291,34,10325
"WEST BENGAL",19,ALIPURDUAR,664,2,25973,144,26119
"WEST BENGAL",19,"DAKSHIN DINAJPUR",310,3,23281,122,23406
"WEST BENGAL",19,"SOUTH 24 PRAGANAS",304,73,125751,688,126512
DELHI,7,CENTRAL,77,213,49160,2526,51899
DELHI,7,NORTH,80,124,46414,1617,48155
"JAMMU AND KASHMIR",1,PULWAMA,11,16,24753,150,24919
"JAMMU AND KASHMIR",1,SHOPIAN,625,1,12372,61,12434
"JAMMU AND KASHMIR",1,UDHAMPUR,14,3,14741,63,14807
LADAKH,37,KARGIL,6,0,3908,14,3922
LADAKH,37,"LEH LADAKH",9,3,7058,67,7128
LAKSHADWEEP,31,"LAKSHADWEEP DISTRICT",553,0,1329,0,1329
PUDUCHERRY,34,MAHE,600,2,562,22,586
"THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU",38,DIU,464,0,921,17,938
"ANDHRA PRADESH",28,"Alluri Sitharama Raju",745,0,6934,6,6940
"ANDHRA PRADESH",28,CHITOOR,503,24,73345,513,73882
"ANDHRA PRADESH",28,KRISHNA,510,68,86018,1362,87448
"ANDHRA PRADESH",28,PRAKASAM,517,12,66982,508,67502
"ANDHRA PRADESH",28,Y.S.R,504,16,78564,516,79096
"ARUNACHAL PRADESH",12,CHANGLANG,229,0,971,5,976
"ARUNACHAL PRADESH",12,LEPARADA,724,0,310,3,313
ASSAM,18,BAJALI,739,0,3658,12,3670
ASSAM,18,CHARAIDEO,708,2,8718,26,8746
ASSAM,18,GOLAGHAT,288,1,24949,105,25055
ASSAM,18,HAILAKANDI,289,2,14972,40,15014
ASSAM,18,"KAMRUP METRO",618,126,67334,1634,69094
ASSAM,18,KOKRAJHAR,294,6,18202,77,18285
ASSAM,18,MAJULI,706,0,3566,5,3571
ASSAM,18,MARIGAON,296,3,18847,60,18910
ASSAM,18,SONITPUR,301,11,27705,147,27863
ASSAM,18,"WEST KARBI ANGLONG",710,102,3549,16,3667
BIHAR,10,ARWAL,611,0,7488,29,7517
BIHAR,10,BANKA,190,1,23953,78,24032
BIHAR,10,BEGUSARAI,191,10,44386,281,44677
BIHAR,10,BUXAR,194,4,19418,151,19573
BIHAR,10,JAMUI,198,2,20797,91,20890
BIHAR,10,JEHANABAD,199,0,12780,67,12847
BIHAR,10,PATNA,212,112,170019,1819,171950
BIHAR,10,"PURBI  CHAMPARAN",213,70,79368,492,79930
BIHAR,10,SAHARSA,216,7,26145,146,26298
BIHAR,10,SHEOHAR,220,1,7670,23,7694
CHHATTISGARH,22,BALOD,646,0,14249,65,14314
CHHATTISGARH,22,DANTEWADA,376,0,4134,28,4162
CHHATTISGARH,22,JASHPUR,380,2,11400,65,11467
CHHATTISGARH,22,"KHAIRGARH CHHUIKHADAN GANDAI",759,0,4076,5,4081
CHHATTISGARH,22,SAKTI,762,0,6240,16,6256
GOA,30,"SOUTH GOA",552,7,29297,307,29611
GUJARAT,24,AHMADABAD,438,539,410417,6424,417380
GUJARAT,24,ARVALLI,672,0,16133,132,16265
GUJARAT,24,"GIR SOMNATH",675,4,24267,218,24489
GUJARAT,24,"PANCH MAHALS",454,6,27555,171,27732
GUJARAT,24,SURAT,459,272,305344,4454,310070
GUJARAT,24,SURENDRANAGAR,460,3,32563,293,32859
GUJARAT,24,TAPI,641,4,10477,89,10570
GUJARAT,24,VADODARA,461,98,171217,1654,172969
HARYANA,6,AMBALA,58,24,48807,460,49291
HARYANA,6,FARIDABAD,60,93,103779,1471,105343
"HIMACHAL PRADESH",2,KULLU,20,2,18617,85,18704
"HIMACHAL PRADESH",2,"LAHUL AND SPITI",21,0,1022,2,1024
"HIMACHAL PRADESH",2,SOLAN,25,16,34820,348,35184
JHARKHAND,20,DUMKA,326,2,15517,90,15609
JHARKHAND,20,"EAST SINGHBHUM",327,36,64354,747,65137
JHARKHAND,20,"KODERMA ",334,4,17953,87,18044
JHARKHAND,20,LATEHAR,335,2,9183,43,9228
JHARKHAND,20,PALAMU,338,3,24292,145,24440
JHARKHAND,20,"RANCHI ",339,65,104605,1070,105740
JHARKHAND,20,"SIMDEGA ",342,0,6199,27,6226
KARNATAKA,29,"BENGALURU (RURAL)",526,49,88406,784,89239
KARNATAKA,29,CHIKKAMAGALURU,532,7,32005,297,32309
KARNATAKA,29,MANDYA,544,2,46371,293,46666
KERALA,32,KANNUR,557,25,61637,545,62207
KERALA,32,KASARAGOD,558,5,28596,199,28800
"MADHYA PRADESH",23,BALAGHAT,392,3,34058,125,34186
"MADHYA PRADESH",23,CHHINDWARA,399,13,52604,307,52924
"MADHYA PRADESH",23,JABALPUR,411,34,72780,611,73425
"MADHYA PRADESH",23,MANDSAUR,416,3,51805,250,52058
"MADHYA PRADESH",23,REWA,424,4,41918,227,42149
"MADHYA PRADESH",23,UJJAIN,435,16,79058,438,79512
MAHARASHTRA,27,BULDHANA,472,16,83825,410,84251
MAHARASHTRA,27,CHANDRAPUR,473,12,61752,402,62166
MAHARASHTRA,27,NASHIK,487,88,283322,2188,285598
MAHARASHTRA,27,PUNE,490,458,851129,6840,858427
MAHARASHTRA,27,SANGLI,493,22,131132,822,131976
MAHARASHTRA,27,SATARA,494,31,140138,632,140801
MANIPUR,14,"IMPHAL WEST",256,9,18324,157,18490
MANIPUR,14,JIRIBAM,713,0,424,0,424
MANIPUR,14,KAMJONG,717,0,290,0,290
MANIPUR,14,UKHRUL,260,0,1742,4,1746
MEGHALAYA,17,"NORTH GARO HILLS",656,1,1625,6,1632
MEGHALAYA,17,"WEST GARO HILLS",278,1,7721,39,7761
MEGHALAYA,17,"WEST JAINTIA HILLS",275,0,4026,12,4038
MIZORAM,15,Hnahthial,726,0,343,0,343
MIZORAM,15,LAWNGTLAI,264,0,1061,4,1065
NAGALAND,13,Chumoukedima,758,0,2256,1,2257
NAGALAND,13,LONGLENG,615,0,702,0,702
NAGALAND,13,Meluri,788,0,43,0,43
NAGALAND,13,Niuland,764,0,382,0,382
NAGALAND,13,Noklak,736,0,331,0,331
NAGALAND,13,Tseminyu,757,0,377,0,377
ODISHA,21,BALANGIR,345,6,31274,181,31461
ODISHA,21,BALESHWAR,346,7,63465,368,63840
ODISHA,21,BHADRAK,348,5,41997,174,42176
ODISHA,21,GAJAPATI,353,2,9273,33,9308
ODISHA,21,GANJAM,354,12,80858,498,81368
PUNJAB,3,BATHINDA,28,24,55297,493,55814
PUNJAB,3,FARIDKOT,29,2,24578,123,24703
PUNJAB,3,KAPURTHALA,35,3,37744,182,37929
PUNJAB,3,MALERKOTLA,737,1,10962,32,10995
PUNJAB,3,RUPNAGAR,42,6,24891,149,25046
RAJASTHAN,8,AJMER,86,35,107721,729,108485
RAJASTHAN,8,Anoopgarh,100,0,3111,7,3118
RAJASTHAN,8,BHARATPUR,91,6,40414,298,40718
RAJASTHAN,8,BHILWARA,92,22,92496,603,93121
RAJASTHAN,8,CHURU,96,6,54646,204,54856
RAJASTHAN,8,DAUSA,97,8,38553,180,38741
RAJASTHAN,8,JAIPUR,102,304,389020,4055,393379
RAJASTHAN,8,JHALAWAR,105,5,35418,244,35667
RAJASTHAN,8,Khairthal-Tijara,770,0,7099,10,7109
"TAMIL NADU",33,ARIYALUR,610,5,24696,109,24810
"TAMIL NADU",33,CUDDALORE,570,18,90154,355,90527
"TAMIL NADU",33,DINDIGUL,572,11,82702,474,83187
"TAMIL NADU",33,KRISHNAGIRI,577,15,81651,524,82190
"TAMIL NADU",33,SIVAGANGA,585,7,44471,180,44658
"TAMIL NADU",33,TUTICORIN,594,20,66778,439,67237
TELANGANA,36,MAHABUBABAD,688,1,21776,75,21852
TELANGANA,36,Mulugu,720,1,5972,25,5998
TELANGANA,36,NAGARKURNOOL,694,0,22450,74,22524
TELANGANA,36,SANGAREDDY,691,6,50878,271,51155
TELANGANA,36,SURYAPET,696,1,40495,180,40676
TRIPURA,16,GOMATI,654,1,9057,32,9090
TRIPURA,16,"WEST TRIPURA",272,16,24206,292,24514
"UTTAR PRADESH",9,BHADOHI,179,2,23814,96,23912
"UTTAR PRADESH",9,BIJNOR,132,8,45591,289,45888
"UTTAR PRADESH",9,ETAWAH,139,6,25143,178,25327
"UTTAR PRADESH",9,FIROZABAD,143,8,39961,188,40157
"UTTAR PRADESH",9,GHAZIABAD,145,130,161919,1839,163888
"UTTAR PRADESH",9,"KANPUR DEHAT",156,1,22183,120,22304
"UTTAR PRADESH",9,KAUSHAMBI,158,1,17375,79,17455
"UTTAR PRADESH",9,MAINPURI,166,2,27922,183,28107
"UTTAR PRADESH",9,MATHURA,167,18,73954,470,74442
"UTTAR PRADESH",9,RAMPUR,176,18,39382,231,39631
"UTTAR PRADESH",9,"SANT KABEER NAGAR",178,6,22023,108,22137
"UTTAR PRADESH",9,SHAMLI,660,1,28033,114,28148
"UTTAR PRADESH",9,VARANASI,187,58,103911,1101,105070
UTTARAKHAND,5,ALMORA,45,0,12527,28,12555
UTTARAKHAND,5,BAGESHWAR,46,1,4863,7,4871
UTTARAKHAND,5,CHAMPAWAT,48,1,6302,23,6326
UTTARAKHAND,5,DEHRADUN,49,42,103887,798,104727
UTTARAKHAND,5,PITHORAGARH,53,1,9719,33,9753
"WEST BENGAL",19,COOCHBEHAR,308,3,45510,239,45752
"WEST BENGAL",19,HOWRAH,313,30,79020,932,79982
"WEST BENGAL",19,Jhargram,703,1,12941,49,12991
"WEST BENGAL",19,KOLKOTA,315,535,138308,5465,144308
"WEST BENGAL",19,"NORTH 24 PRAGANAS",303,81,186804,1499,188384
"WEST BENGAL",19,PURULIA,321,2,28572,164,28738
DELHI,7,"SOUTH EAST",670,51,34055,576,34682
DELHI,7,"SOUTH WEST",84,163,87991,1686,89840
"JAMMU AND KASHMIR",1,ANANTNAG,1,22,42178,173,42373
"JAMMU AND KASHMIR",1,GANDERBAL,626,1,14449,35,14485
"JAMMU AND KASHMIR",1,KATHUA,7,4,21605,100,21709
"ANDHRA PRADESH",28,Bapatla,750,4,32613,108,32725
"ANDHRA PRADESH",28,GUNTUR,506,64,95395,1162,96621
"ANDHRA PRADESH",28,SRIKAKULAM,519,9,46751,292,47052
"ARUNACHAL PRADESH",12,"DIBANG VALLEY",230,0,144,3,147
"ARUNACHAL PRADESH",12,"LOWER DIBANG VALLEY",235,0,1018,7,1025
"ARUNACHAL PRADESH",12,"UPPER SUBANSIRI",241,0,577,4,581
"ARUNACHAL PRADESH",12,"WEST KAMENG",242,0,1716,11,1727
ASSAM,18,Biswanath,705,2,13675,57,13734
ASSAM,18,DHEMAJI,284,1,14144,56,14201
ASSAM,18,KAMRUP,291,16,40128,250,40394
ASSAM,18,SIVASAGAR,300,6,21008,124,21138
ASSAM,18,"SOUTH SALMARA MANCACHAR",707,1,7070,21,7092
BIHAR,10,BHOJPUR,193,7,29826,215,30048
BIHAR,10,"KAIMUR (BHABUA)",200,2,15385,162,15549
BIHAR,10,KISHANGANJ,203,6,21080,127,21213
BIHAR,10,MADHUBANI,206,4,50994,220,51218
BIHAR,10,ROHTAS,215,6,37171,309,37486
BIHAR,10,SHEIKHPURA,219,0,8339,34,8373
BIHAR,10,SUPAUL,223,6,34874,171,35051
BIHAR,10,VAISHALI,224,7,55597,257,55861
CHHATTISGARH,22,DHAMTARI,377,1,16484,104,16589
CHHATTISGARH,22,JANJGIR-CHAMPA,379,3,25059,149,25211
CHHATTISGARH,22,KORBA,383,28,27494,292,27814
CHHATTISGARH,22,KOREA,384,0,7871,46,7917
CHHATTISGARH,22,RAIGARH,386,23,29679,384,30086
CHHATTISGARH,22,SURAJPUR,648,0,10456,62,10518
GUJARAT,24,AMRELI,439,5,25316,244,25565
GUJARAT,24,ANAND,440,14,55781,333,56128
GUJARAT,24,BHAVNAGAR,443,24,60891,650,61565
GUJARAT,24,KACHCHH,449,110,86318,1742,88170
GUJARAT,24,MAHESANA,451,59,50474,950,51483
GUJARAT,24,NARMADA,452,0,6890,43,6933
GUJARAT,24,NAVSARI,453,9,31093,230,31332
GUJARAT,24,VALSAD,462,31,68357,720,69108
HARYANA,6,GURUGRAM,62,331,143222,3041,146594
HARYANA,6,KURUKSHETRA,68,12,52103,326,52441
HARYANA,6,MAHENDRAGARH,69,8,24850,227,25085
HARYANA,6,SONIPAT,75,23,50647,571,51241
JHARKHAND,20,"HAZARIBAG ",332,7,42487,229,42723
JHARKHAND,20,"PAKUR ",337,2,9078,53,9133
KARNATAKA,29,BAGALKOT,524,6,39178,265,39449
KARNATAKA,29,CHAMARAJNAGAR,531,2,22457,124,22583
KARNATAKA,29,HASSAN,539,11,50952,498,51461
KARNATAKA,29,KODAGU,541,9,17281,185,17475
KARNATAKA,29,TUMAKURU,548,10,72939,516,73465
KERALA,32,ALAPPUZHA,554,9,45650,411,46070
KERALA,32,IDUKKI,556,13,27956,313,28282
KERALA,32,KOTTAYAM,560,23,44829,601,45453
KERALA,32,PATHANAMTHIPTA,564,10,27424,252,27686
"MADHYA PRADESH",23,BETUL,394,4,34227,164,34395
"MADHYA PRADESH",23,CHHATARPUR,398,3,28486,210,28699
"MADHYA PRADESH",23,DEWAS,402,9,51871,196,52076
"MADHYA PRADESH",23,DHAR,403,17,57755,368,58140
"MADHYA PRADESH",23,HOSHANGABAD,409,10,29890,201,30101
"MADHYA PRADESH",23,JHABUA,412,1,18802,76,18879
"MADHYA PRADESH",23,MAUGANJ,766,0,2293,2,2295
"MADHYA PRADESH",23,RATLAM,423,4,51005,305,51314
"MADHYA PRADESH",23,SAGAR,425,16,49754,314,50084
"MADHYA PRADESH",23,SEHORE,427,4,39355,229,39588
MAHARASHTRA,27,BHANDARA,471,6,39828,123,39957
MAHARASHTRA,27,LATUR,481,29,92089,553,92671
MAHARASHTRA,27,"MUMBAI ",482,1048,304630,8491,314169
MAHARASHTRA,27,"MUMBAI SUBURBAN",483,649,402303,5860,408812
MAHARASHTRA,27,NANDURBAR,486,5,29235,214,29454
MAHARASHTRA,27,RAIGAD,491,70,197771,1197,199038
MAHARASHTRA,27,RATNAGIRI,492,4,62208,224,62436
MAHARASHTRA,27,YAVATMAL,500,14,70336,382,70732
MANIPUR,14,BISHNUPUR,252,0,6720,21,6741
MANIPUR,14,TENGNOUPAL,716,1,648,0,649
MEGHALAYA,17,"WEST KHASI HILLS",279,0,1728,5,1733
NAGALAND,13,MON,247,0,2374,3,2377
NAGALAND,13,Shamator,765,0,206,0,206
ODISHA,21,BOUDH,349,0,7763,35,7798
ODISHA,21,JAGATSINGHPUR,355,4,31734,164,31902
ODISHA,21,MAYURBHANJ,365,3,41549,213,41765
PUNJAB,3,BARNALA,605,5,23630,141,23776
PUNJAB,3,"FATEHGARH SAHIB",30,76,24781,1007,25864
PUNJAB,3,JALANDHAR,34,49,116434,871,117354
PUNJAB,3,MANSA,37,4,22226,136,22366
RAJASTHAN,8,Balotra,775,3,6428,31,6462
RAJASTHAN,8,BIKANER,93,30,87633,802,88465
RAJASTHAN,8,DHOLPUR,98,3,16023,107,16133
RAJASTHAN,8,"Jaipur Gramin",102,0,14436,34,14470
RAJASTHAN,8,JALORE,104,3,31398,158,31559
RAJASTHAN,8,"Jodhpur Gramin",107,1,4168,11,4180
RAJASTHAN,8,Kotputli-Behror,782,2,10616,19,10637
RAJASTHAN,8,"Neem Ka Thana",114,0,2507,4,2511
RAJASTHAN,8,Salumbar,777,0,2201,2,2203
RAJASTHAN,8,SIKAR,114,12,91198,428,91638
RAJASTHAN,8,SIROHI,115,6,27457,131,27594
RAJASTHAN,8,UDAIPUR,117,38,95329,729,96096
SIKKIM,11,Mangan,226,0,887,5,892
SIKKIM,11,Namchi,227,2,3812,23,3837
SIKKIM,11,Pakyong,741,0,1772,4,1776
SIKKIM,11,Soreng,742,0,1140,1,1141
"TAMIL NADU",33,COIMBATORE,569,144,207581,2070,209795
"TAMIL NADU",33,ERODE,573,30,85745,781,86556
"TAMIL NADU",33,NAMAKKAL,580,38,67103,675,67816
"TAMIL NADU",33,RAMANATHAPURAM,583,6,40877,162,41045
"TAMIL NADU",33,Ranipet,731,4,33394,110,33508
"TAMIL NADU",33,THANJAVUR,586,17,88702,474,89193
"TAMIL NADU",33,"THE NILGIRISH",587,6,26478,90,26574
"TAMIL NADU",33,THIRUVARUR,590,1,42925,154,43080
"TAMIL NADU",33,TIRUCHIRAPPALLI,591,27,106236,675,106938
"TAMIL NADU",33,TIRUPPUR,634,27,99635,938,100600
TELANGANA,36,ADILABAD,501,2,24199,112,24313
TELANGANA,36,MEDAK,513,5,25556,126,25687
TRIPURA,16,DHALAI,269,1,5686,16,5703
TRIPURA,16,SEPAHIJALA,653,0,7795,48,7843
TRIPURA,16,UNAKOTI,655,0,7461,26,7487
"UTTAR PRADESH",9,BUDAUN,133,5,33403,250,33658
"UTTAR PRADESH",9,BULANDSHAHAR,134,16,58882,461,59359
"UTTAR PRADESH",9,"GAUTAM BUDDHA NAGAR",144,177,158775,1982,160934
"UTTAR PRADESH",9,GORAKHAPUR,148,41,87945,891,88877
"UTTAR PRADESH",9,HAMIRPUR,149,7,15396,110,15513
"UTTAR PRADESH",9,HAPUR,661,10,32342,248,32600
"UTTAR PRADESH",9,HARDOI,150,7,46057,230,46294
"UTTAR PRADESH",9,JHANSI,153,15,48529,477,49021
"UTTAR PRADESH",9,"LAKHIMPUR KHERI",159,8,41229,266,41503
"UTTAR PRADESH",9,LALITPUR,161,8,17152,118,17278
"UTTAR PRADESH",9,MUZAFFARNAGAR,172,32,64887,544,65463
"UTTAR PRADESH",9,PRAYAGRAJ,120,44,106876,785,107705
"UTTAR PRADESH",9,SHAHJAHANPUR,180,11,37870,307,38188
"UTTAR PRADESH",9,SIDDHARTHNAGAR,182,2,27533,155,27690
"UTTAR PRADESH",9,SULTANPUR,185,2,32255,167,32424
"UTTAR PRADESH",9,UNNAO,186,5,35143,173,35321
UTTARAKHAND,5,HARIDWAR,50,20,67260,451,67731
UTTARAKHAND,5,NAINITAL,51,13,36530,328,36871
UTTARAKHAND,5,"RUDRA PRAYAG",54,0,5962,14,5976
UTTARAKHAND,5,UTTARKASHI,57,1,7850,17,7868
"WEST BENGAL",19,BANKURA,305,8,39946,232,40186
"WEST BENGAL",19,BIRBHUM,307,7,52267,354,52628
"WEST BENGAL",19,"PURBA BARDHAMAN",306,12,77251,606,77869
"WEST BENGAL",19,"WEST MEDINIPUR",318,17,86869,640,87526
"ANDAMAN AND NICOBAR ISLANDS",35,NIKOBARS,603,0,479,0,479
"ANDAMAN AND NICOBAR ISLANDS",35,"SOUTH ANDAMANS",602,4,12451,122,12577
CHANDIGARH,4,CHANDIGARH,44,86,51784,938,52808
DELHI,7,EAST,78,123,79835,1719,81677
DELHI,7,"NORTH WEST",82,284,136598,3031,139913
DELHI,7,"SOUTH ",83,269,93023,2492,95784
DELHI,7,WEST,85,151,109623,1993,111767
"JAMMU AND KASHMIR",1,BANDIPORA,623,4,10650,16,10670
"JAMMU AND KASHMIR",1,BARAMULLA,3,3,35226,133,35362
"JAMMU AND KASHMIR",1,BUDGAM,2,2,26886,74,26962
